method,track,sim_regime,root_id,N,H,sample_seed,valid,tree_kl,split_kl,rf,quartet,branch_w_all,terminal_edit,runtime
phylaflow,empirical,,NODE_0000274,16,0.006061896875,0,20,nan,nan,0.9902380952380953,0.7977472527472528,0.0015679618164127051,0.007580609540636042,3.8929243087768555
phylaflow,sim_neutral,neutral,NODE_0000274,16,0.006061896875,0,20,0.6931471610599452,78.31118962386603,0.9892857142857143,0.6702472527472527,0.002263422146552963,0.011666298586572438,3.8929243087768555
phylaflow,sim_JTT,JTT,NODE_0000274,16,0.006061896875,0,20,0.6931471610599452,78.31118962386603,0.9854395604395605,0.6685164835164835,0.002263422146552963,0.01254416961130742,3.8929243087768555
phylaflow,sim_WAG,WAG,NODE_0000274,16,0.006061896875,0,20,0.6931471610599452,78.31118962386603,0.989010989010989,0.6641758241758242,0.002263422146552963,0.011423365724381625,3.8929243087768555
phylaflow,sim_LG,LG,NODE_0000274,16,0.006061896875,0,20,0.6931471610599452,78.31118962386603,0.9891534391534391,0.6476098901098901,0.002263422146552963,0.011450971731448763,3.8929243087768555
artreeformer_adapted,empirical,,NODE_0000274,16,0.006061896875,0,20,nan,nan,0.985,0.7828571428571428,0.002456423703695284,0.008138250883392227,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000274,16,0.006061896875,0,20,0.6931471605599453,62.813717457027465,0.9740740740740741,0.6234340659340659,0.0008660964073540279,0.012201855123674912,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000274,16,0.006061896875,0,20,0.6931471605599453,62.813717457027465,0.9888888888888889,0.6427472527472528,0.0008660964073540279,0.013129416961130742,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000274,16,0.006061896875,0,20,0.6931471605599453,62.813717457027465,0.9777777777777777,0.6563186813186813,0.0008660964073540279,0.01204726148409894,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000274,16,0.006061896875,0,20,0.6931471605599453,62.813717457027465,0.9777777777777777,0.6461813186813187,0.0008660964073540279,0.012080388692579505,0.0
phylovae_adapted,empirical,,NODE_0000274,16,0.006061896875,0,20,nan,nan,0.985,0.7962087912087912,0.0023192589387996294,0.006846289752650177,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000274,16,0.006061896875,0,20,0.6931471605599453,62.49705356097443,0.9814814814814815,0.6583241758241758,0.0008422137183091228,0.010882287985865723,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000274,16,0.006061896875,0,20,0.6931471605599453,62.49705356097443,0.9851851851851852,0.6666758241758242,0.0008422137183091228,0.011715989399293286,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000274,16,0.006061896875,0,20,0.6931471605599453,62.49705356097443,0.9555555555555556,0.6406318681318681,0.0008422137183091228,0.010727694346289753,0.0
phylovae_adapted,sim_LG,LG,NODE_0000274,16,0.006061896875,0,20,0.6931471605599453,62.49705356097443,0.9814814814814815,0.6552197802197802,0.0008422137183091228,0.010760821554770319,0.0
phylaflow_adapted,empirical,,NODE_0000274,16,0.006061896875,0,20,nan,nan,1.0,0.8043956043956044,0.002472401582337113,0.007514355123674912,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000274,16,0.006061896875,0,20,0.6931471610599452,78.31118962386603,0.9748677248677249,0.6101373626373626,0.0007772583621080315,0.01150618374558304,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000274,16,0.006061896875,0,20,0.6931471610599452,78.31118962386603,0.9928571428571429,0.6606043956043957,0.0007772583621080315,0.012312279151943464,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000274,16,0.006061896875,0,20,0.6931471610599452,78.31118962386603,0.9891534391534391,0.6621428571428571,0.0007772583621080315,0.011329505300353357,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000274,16,0.006061896875,0,20,0.6931471610599452,78.31118962386603,0.9784391534391534,0.6256318681318681,0.0007772583621080315,0.011329505300353357,0.0
neutral_bd,empirical,,NODE_0000331,16,0.006259650625000001,0,20,nan,nan,0.9681818181818181,0.8157142857142857,0.0017776367603418977,0.00966762367491166,3.9103353023529053
neutral_bd,sim_neutral,neutral,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9535714285714286,0.6342582417582417,0.00042481555374251727,0.011649734982332155,3.9103353023529053
neutral_bd,sim_JTT,JTT,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9285714285714286,0.6248901098901098,0.00042481555374251727,0.011627650176678444,3.9103353023529053
neutral_bd,sim_WAG,WAG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9642857142857143,0.6615934065934066,0.00042481555374251727,0.012428224381625441,3.9103353023529053
neutral_bd,sim_LG,LG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9571428571428572,0.6678296703296703,0.00042481555374251727,0.012301236749116607,3.9103353023529053
empirical_bd,empirical,,NODE_0000331,16,0.006259650625000001,0,20,nan,nan,0.9772727272727273,0.8206868131868132,0.0017776367603418977,0.009402606007067138,3.765389919281006
empirical_bd,sim_neutral,neutral,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.95,0.6251098901098902,0.00042481555374251727,0.01139023851590106,3.765389919281006
empirical_bd,sim_JTT,JTT,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9785714285714285,0.6210989010989011,0.00042481555374251727,0.01136815371024735,3.765389919281006
empirical_bd,sim_WAG,WAG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9642857142857143,0.6458791208791209,0.00042481555374251727,0.012124558303886927,3.765389919281006
empirical_bd,sim_LG,LG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9357142857142857,0.6067857142857143,0.00042481555374251727,0.012074867491166078,3.765389919281006
plm_prior,empirical,,NODE_0000331,16,0.006259650625000001,0,20,nan,nan,0.9863636363636363,0.8218681318681319,0.0017776367603418977,0.009778047703180212,1.2103924751281738
plm_prior,sim_neutral,neutral,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.975,0.6666208791208791,0.00042481555374251727,0.011782243816254416,1.2103924751281738
plm_prior,sim_JTT,JTT,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9714285714285714,0.632445054945055,0.00042481555374251727,0.011727031802120142,1.2103924751281738
plm_prior,sim_WAG,WAG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.9678571428571429,0.6584615384615384,0.00042481555374251727,0.012599381625441696,1.2103924751281738
plm_prior,sim_LG,LG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,42.05963975523723,0.975,0.6593131868131868,0.00042481555374251727,0.012428224381625441,1.2103924751281738
treesbm,empirical,,NODE_0000331,16,0.006259650625000001,0,20,nan,nan,0.9772727272727273,0.8109065934065934,0.00222666126867743,0.00670273851590106,499.73612546920776
treesbm,sim_neutral,neutral,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,57.447809374499116,0.9607142857142857,0.6512362637362638,0.0006285291979244968,0.00876214664310954,499.73612546920776
treesbm,sim_JTT,JTT,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,57.447809374499116,0.975,0.6543131868131868,0.0006285291979244968,0.008789752650176678,499.73612546920776
treesbm,sim_WAG,WAG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,57.447809374499116,0.9464285714285714,0.6413461538461539,0.0006285291979244968,0.009606890459363958,499.73612546920776
treesbm,sim_LG,LG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,57.447809374499116,0.9892857142857143,0.6700274725274725,0.0006285291979244968,0.009452296819787986,499.73612546920776
phylaflow,empirical,,NODE_0000331,16,0.006259650625000001,0,20,nan,nan,1.0,0.8264010989010989,0.0011847667020829947,0.009231448763250882,3.8530335426330566
phylaflow,sim_neutral,neutral,NODE_0000331,16,0.006259650625000001,0,20,0.6931471610599452,78.52337502756757,0.9857142857142858,0.6552747252747253,0.0023475734064586835,0.011180432862190812,3.8530335426330566
phylaflow,sim_JTT,JTT,NODE_0000331,16,0.006259650625000001,0,20,0.6931471610599452,78.52337502756757,0.982010582010582,0.6685989010989011,0.0023475734064586835,0.01116386925795053,3.8530335426330566
phylaflow,sim_WAG,WAG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471610599452,78.52337502756757,0.971031746031746,0.6790384615384616,0.0023475734064586835,0.011997570671378091,3.8530335426330566
phylaflow,sim_LG,LG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471610599452,78.52337502756757,0.9785714285714285,0.6681593406593407,0.0023475734064586835,0.011754637809187278,3.8530335426330566
artreeformer_adapted,empirical,,NODE_0000331,16,0.006259650625000001,0,20,nan,nan,0.9857142857142858,0.8162912087912088,0.0019993813502786695,0.009242491166077739,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,63.02590286072899,0.9666666666666667,0.6406043956043956,0.0008832464049443059,0.011191475265017669,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,63.02590286072899,0.9666666666666667,0.6097527472527473,0.0008832464049443059,0.011119699646643109,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,63.02590286072899,0.9851851851851852,0.670412087912088,0.0008832464049443059,0.011997570671378091,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,63.02590286072899,0.9740740740740741,0.6372802197802198,0.0008832464049443059,0.011804328621908127,0.0
phylovae_adapted,empirical,,NODE_0000331,16,0.006259650625000001,0,20,nan,nan,0.9857142857142858,0.8078571428571428,0.0018571416305577162,0.010258392226148409,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,62.70923896467597,0.9814814814814815,0.6598626373626374,0.0008770376084048289,0.012257067137809188,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,62.70923896467597,0.962962962962963,0.6363461538461539,0.0008770376084048289,0.012212897526501766,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,62.70923896467597,0.9888888888888889,0.6746153846153846,0.0008770376084048289,0.012936174911660776,0.0
phylovae_adapted,sim_LG,LG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471605599453,62.70923896467597,0.9777777777777777,0.6672802197802198,0.0008770376084048289,0.012847835689045937,0.0
phylaflow_adapted,empirical,,NODE_0000331,16,0.006259650625000001,0,20,nan,nan,0.9954545454545455,0.7976373626373626,0.002025005385244423,0.009176236749116608,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000331,16,0.006259650625000001,0,20,0.6931471610599452,78.52337502756757,0.975,0.6378571428571429,0.0008534329092463751,0.011158348056537103,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000331,16,0.006259650625000001,0,20,0.6931471610599452,78.52337502756757,0.9928571428571429,0.6629120879120879,0.0008534329092463751,0.011147305653710247,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471610599452,78.52337502756757,0.982010582010582,0.6663461538461538,0.0008534329092463751,0.01204726148409894,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000331,16,0.006259650625000001,0,20,0.6931471610599452,78.52337502756757,0.9748677248677249,0.665521978021978,0.0008534329092463751,0.011870583038869257,0.0
neutral_bd,empirical,,NODE_0000110,16,0.0018056481249999997,0,20,nan,nan,0.9428571428571428,0.6208791208791209,0.0002890714436925658,0.003263030035335689,3.8961222171783447
neutral_bd,sim_neutral,neutral,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.9071428571428571,0.5496703296703297,0.00010643050153044765,0.0032243816254416964,3.8961222171783447
neutral_bd,sim_JTT,JTT,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.9071428571428571,0.5403571428571429,0.00010643050153044765,0.003831713780918728,3.8961222171783447
neutral_bd,sim_WAG,WAG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.9071428571428571,0.5988461538461538,0.00010643050153044765,0.0036715989399293287,3.8961222171783447
neutral_bd,sim_LG,LG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.9285714285714286,0.5875824175824176,0.00010643050153044765,0.0033955388692579504,3.8961222171783447
empirical_bd,empirical,,NODE_0000110,16,0.0018056481249999997,0,20,nan,nan,0.9464285714285714,0.6293956043956044,0.0002890714436925658,0.003390017667844523,3.7475545406341553
empirical_bd,sim_neutral,neutral,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.925,0.5861263736263737,0.00010643050153044765,0.0033789752650176677,3.7475545406341553
empirical_bd,sim_JTT,JTT,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.9321428571428572,0.5599999999999999,0.00010643050153044765,0.003997349823321555,3.7475545406341553
empirical_bd,sim_WAG,WAG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.925,0.5735714285714286,0.00010643050153044765,0.003809628975265018,3.7475545406341553
empirical_bd,sim_LG,LG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.9071428571428571,0.5714835164835165,0.00010643050153044765,0.0035225265017667846,3.7475545406341553
plm_prior,empirical,,NODE_0000110,16,0.0018056481249999997,0,20,nan,nan,0.9642857142857143,0.6447802197802198,0.0002890714436925658,0.0036329505300353357,0.5375776290893555
plm_prior,sim_neutral,neutral,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.8964285714285715,0.5554395604395604,0.00010643050153044765,0.0035998233215547705,0.5375776290893555
plm_prior,sim_JTT,JTT,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.8964285714285715,0.54,0.00010643050153044765,0.004207155477031803,0.5375776290893555
plm_prior,sim_WAG,WAG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.925,0.5953571428571429,0.00010643050153044765,0.0040415194346289755,0.5375776290893555
plm_prior,sim_LG,LG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,41.48710061660216,0.8892857142857142,0.580054945054945,0.00010643050153044765,0.0037488957597173146,0.5375776290893555
treesbm,empirical,,NODE_0000110,16,0.0018056481249999997,0,20,nan,nan,0.975,0.6510714285714285,0.00041623214486906433,0.002644655477031802,500.2882740497589
treesbm,sim_neutral,neutral,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,57.02910039641246,0.9142857142857143,0.5887362637362638,0.00018664646850916126,0.002617049469964664,500.2882740497589
treesbm,sim_JTT,JTT,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,57.02910039641246,0.9392857142857143,0.6257692307692307,0.00018664646850916126,0.0031967756183745584,500.2882740497589
treesbm,sim_WAG,WAG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,57.02910039641246,0.9428571428571428,0.6201923076923077,0.00018664646850916126,0.0030532243816254415,500.2882740497589
treesbm,sim_LG,LG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,57.02910039641246,0.9,0.6091483516483517,0.00018664646850916126,0.0027937279151943463,500.2882740497589
phylaflow,empirical,,NODE_0000110,16,0.0018056481249999997,0,20,nan,nan,0.9925925925925926,0.6458516483516483,0.0004378954267916273,0.003390017667844523,3.9111578464508057
phylaflow,sim_neutral,neutral,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471610599452,78.15139611088071,0.9421754171754172,0.6033241758241759,0.0006640185783809233,0.003356890459363958,3.9111578464508057
phylaflow,sim_JTT,JTT,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471610599452,78.15139611088071,0.9674501424501425,0.612554945054945,0.0006640185783809233,0.003980786219081272,3.9111578464508057
phylaflow,sim_WAG,WAG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471610599452,78.15139611088071,0.964021164021164,0.6378846153846154,0.0006640185783809233,0.0037930653710247352,3.9111578464508057
phylaflow,sim_LG,LG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471610599452,78.15139611088071,0.9708791208791209,0.621043956043956,0.0006640185783809233,0.0035059628975265015,3.9111578464508057
artreeformer_adapted,empirical,,NODE_0000110,16,0.0018056481249999997,0,20,nan,nan,0.9888888888888889,0.6507692307692308,0.0003513662383527615,0.003401060070671378,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,62.65392394404216,0.9555555555555556,0.5962362637362637,0.0002498789846926829,0.003367932862190813,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,62.65392394404216,0.9333333333333333,0.5732967032967033,0.0002498789846926829,0.003980786219081272,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,62.65392394404216,0.9444444444444444,0.5867307692307693,0.0002498789846926829,0.003776501766784452,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,62.65392394404216,0.9333333333333333,0.6045054945054945,0.0002498789846926829,0.003528047703180212,0.0
phylovae_adapted,empirical,,NODE_0000110,16,0.0018056481249999997,0,20,nan,nan,1.0,0.6652472527472527,0.0003119026611294342,0.003097393992932862,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,62.33726004798915,0.9444444444444444,0.5996978021978022,0.00023454249045463181,0.003086351590106007,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,62.33726004798915,0.9481481481481482,0.5977472527472527,0.00023454249045463181,0.0036992049469964667,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,62.33726004798915,0.9518518518518518,0.6195879120879121,0.00023454249045463181,0.0035280477031802123,0.0
phylovae_adapted,sim_LG,LG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471605599453,62.33726004798915,0.9555555555555556,0.609532967032967,0.00023454249045463181,0.0032575088339222616,0.0
phylaflow_adapted,empirical,,NODE_0000110,16,0.0018056481249999997,0,20,nan,nan,0.9855820105820106,0.6252747252747253,0.0003559642680317268,0.0036108657243816254,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471610599452,78.15139611088071,0.953032153032153,0.5589285714285714,0.00022721509895700154,0.00357773851590106,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471610599452,78.15139611088071,0.9638888888888889,0.5667307692307693,0.00022721509895700154,0.004190591872791519,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471610599452,78.15139611088071,0.9638888888888889,0.6018406593406593,0.00022721509895700154,0.003991828621908128,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000110,16,0.0018056481249999997,0,20,0.6931471610599452,78.15139611088071,0.9244607244607245,0.5872802197802198,0.00022721509895700154,0.0037378533568904596,0.0
neutral_bd,empirical,,NODE_0000023,16,0.0033634456249999993,0,20,nan,nan,0.9636363636363636,0.7860989010989011,0.0007365801580776011,0.009242491166077739,3.9467737674713135
neutral_bd,sim_neutral,neutral,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9607142857142857,0.6214560439560439,0.00020703347411945644,0.006592314487632509,3.9467737674713135
neutral_bd,sim_JTT,JTT,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9535714285714286,0.6308516483516483,0.00020703347411945644,0.0065205388692579505,3.9467737674713135
neutral_bd,sim_WAG,WAG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9535714285714285,0.6312912087912088,0.00020703347411945644,0.0065205388692579505,3.9467737674713135
neutral_bd,sim_LG,LG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9678571428571429,0.635934065934066,0.00020703347411945644,0.005742049469964664,3.9467737674713135
empirical_bd,empirical,,NODE_0000023,16,0.0033634456249999993,0,20,nan,nan,0.9818181818181818,0.795989010989011,0.0007365801580776011,0.009187279151943463,3.799712657928467
empirical_bd,sim_neutral,neutral,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9714285714285714,0.6373901098901099,0.00020703347411945644,0.006526060070671379,3.799712657928467
empirical_bd,sim_JTT,JTT,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9607142857142857,0.6152197802197802,0.00020703347411945644,0.006404593639575972,3.799712657928467
empirical_bd,sim_WAG,WAG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9678571428571429,0.6289285714285714,0.00020703347411945644,0.006437720848056537,3.799712657928467
empirical_bd,sim_LG,LG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.975,0.6435714285714286,0.00020703347411945644,0.005670273851590106,3.799712657928467
plm_prior,empirical,,NODE_0000023,16,0.0033634456249999993,0,20,nan,nan,0.9727272727272728,0.7914285714285715,0.0007365801580776011,0.009949204946996467,0.8286800384521484
plm_prior,sim_neutral,neutral,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9607142857142857,0.6307967032967033,0.00020703347411945644,0.007282464664310954,0.8286800384521484
plm_prior,sim_JTT,JTT,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9678571428571429,0.6185714285714285,0.00020703347411945644,0.007243816254416962,0.8286800384521484
plm_prior,sim_WAG,WAG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9678571428571429,0.6196978021978022,0.00020703347411945644,0.0072714222614841,0.8286800384521484
plm_prior,sim_LG,LG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,44.93084212622165,0.9821428571428572,0.6405494505494506,0.00020703347411945644,0.006470848056537103,0.8286800384521484
treesbm,empirical,,NODE_0000023,16,0.0033634456249999993,0,20,nan,nan,0.9772727272727273,0.8068681318681319,0.0007791854119031119,0.00787875441696113,505.731324672699
treesbm,sim_neutral,neutral,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,57.38492061355899,0.9642857142857143,0.6448901098901099,0.00033936356547393647,0.00530035335689046,505.731324672699
treesbm,sim_JTT,JTT,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,57.38492061355899,0.9535714285714286,0.6316208791208792,0.00033936356547393647,0.005189929328621909,505.731324672699
treesbm,sim_WAG,WAG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,57.38492061355899,0.9571428571428572,0.6523626373626373,0.00033936356547393647,0.0052396201413427565,505.731324672699
treesbm,sim_LG,LG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,57.38492061355899,0.9821428571428571,0.6658241758241759,0.00033936356547393647,0.004450088339222615,505.731324672699
phylaflow,empirical,,NODE_0000023,16,0.0033634456249999993,0,20,nan,nan,0.9718614718614719,0.797967032967033,0.0009518223835929955,0.009430212014134276,3.9027092456817627
phylaflow,sim_neutral,neutral,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471610599452,78.45208935769664,0.9566137566137566,0.6368131868131868,0.0012233277193095021,0.006829726148409894,3.9027092456817627
phylaflow,sim_JTT,JTT,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471610599452,78.45208935769664,0.9817358567358567,0.6375274725274725,0.0012233277193095021,0.006686174911660778,3.9027092456817627
phylaflow,sim_WAG,WAG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471610599452,78.45208935769664,0.9785714285714285,0.6492307692307693,0.0012233277193095021,0.006780035335689046,3.9027092456817627
phylaflow,sim_LG,LG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471610599452,78.45208935769664,0.9785714285714285,0.6451373626373627,0.0012233277193095021,0.005951855123674912,3.9027092456817627
artreeformer_adapted,empirical,,NODE_0000023,16,0.0033634456249999993,0,20,nan,nan,0.9904761904761905,0.7983516483516484,0.0009635771739021721,0.009656581272084805,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,62.954617190858066,0.9481481481481482,0.6162087912087912,0.000484927527883994,0.007022968197879858,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,62.954617190858066,0.9777777777777777,0.6415934065934066,0.000484927527883994,0.006940150176678445,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,62.954617190858066,0.9814814814814815,0.6483516483516484,0.000484927527883994,0.006956713780918728,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,62.954617190858066,0.9814814814814815,0.6535714285714286,0.000484927527883994,0.006211351590106007,0.0
phylovae_adapted,empirical,,NODE_0000023,16,0.0033634456249999993,0,20,nan,nan,0.9904761904761905,0.802967032967033,0.0008882384991700842,0.009651060070671378,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,62.637953294805044,0.9592592592592593,0.6414560439560439,0.0004592426814026543,0.006956713780918728,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,62.637953294805044,0.9666666666666667,0.6318406593406594,0.0004592426814026543,0.006868374558303887,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,62.637953294805044,0.9666666666666667,0.6603021978021978,0.0004592426814026543,0.006918065371024735,0.0
phylovae_adapted,sim_LG,LG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471605599453,62.637953294805044,0.9888888888888889,0.6511263736263736,0.0004592426814026543,0.0061174911660777384,0.0
phylaflow_adapted,empirical,,NODE_0000023,16,0.0033634456249999993,0,20,nan,nan,0.9816017316017316,0.8211813186813187,0.0009725027895597244,0.009656581272084805,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471610599452,78.45208935769664,0.9818783068783069,0.6364010989010989,0.000443469944376206,0.006984319787985866,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471610599452,78.45208935769664,0.9708994708994709,0.6091208791208791,0.000443469944376206,0.006862853356890459,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471610599452,78.45208935769664,0.9674501424501425,0.606510989010989,0.000443469944376206,0.006912544169611307,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000023,16,0.0033634456249999993,0,20,0.6931471610599452,78.45208935769664,0.964010989010989,0.6176098901098901,0.000443469944376206,0.006084363957597173,0.0
neutral_bd,empirical,,NODE_0000120,16,0.00216020375,0,20,nan,nan,0.9863636363636363,0.8264010989010989,0.00036368108389376935,0.004284452296819788,3.935502052307129
neutral_bd,sim_neutral,neutral,NODE_0000120,16,0.00216020375,0,20,0.6931471605599453,42.97310141296927,0.9357142857142857,0.5766483516483516,0.0001665750699887503,0.0036384717314487634,3.935502052307129
